iteration,variance,skewness,curtosis,entropy,prediction
26,3.5131125,-0.20957834,-3.556004,-2.5935843,0.5468529
26,4.0096908,5.609098,0.09668781,-0.8807601,0.40941674
26,3.066527,0.32787436,-3.9428277,-2.4059062,0.5395029
26,2.3007476,7.833164,1.6803428,-3.2043133,0.4459035
26,2.7692726,3.4431646,-1.0423095,-2.567432,0.5061185
26,3.7477024,4.4118114,2.1793416,-2.110736,0.46602777
26,2.349196,7.394805,-1.7050678,-3.7334762,0.4431942
26,2.6662073,-1.1643499,-0.36545235,-1.136346,0.5136738
26,2.5598242,6.799735,-1.136771,-2.545232,0.42696536
27,3.3784804,4.7380867,0.5735888,-1.6536438,0.4430255
27,3.9792995,-4.2266164,-3.200937,0.85199857,0.51473373
27,2.3361847,3.972934,1.5206219,-2.1029572,0.4665776
27,3.300957,3.1597536,0.19989237,-1.6398324,0.48087794
27,4.7550097,-4.2658286,-4.1913147,0.32680702,0.5337102
27,3.4902916,4.036042,-1.0301765,-2.733451,0.49480352
27,2.2572582,2.2053266,-1.9277989,-2.4294908,0.5244298
27,3.2761576,-1.9891638,-0.80341315,-0.5165658,0.51457053
27,1.5713814,2.0937629,0.5875875,-2.5399556,0.5171512
27,2.9720767,4.2517686,-0.15152308,-0.27586764,0.4252616
27,4.6658845,9.373807,-2.4954882,-2.0133052,0.37284046
27,2.5189083,-2.8240821,-2.1285644,-0.041352913,0.5117008
27,4.0975285,6.106083,-2.1594572,-2.8414178,0.45240346
27,2.8860369,-1.1813264,-2.2959595,-0.9599013,0.52289456
27,3.5196664,2.2111595,-3.2767353,-2.8863895,0.53552634
27,3.565702,-2.861103,-2.0147192,0.0034819501,0.51661205
28,2.1250994,-3.2149246,-1.7519617,0.5556224,0.50166285
28,3.6920042,6.5916324,0.84517413,-1.5492152,0.41700557
28,4.3833256,7.555471,-2.5901546,-2.3079646,0.4132722
28,2.006007,4.871348,0.74574685,-2.6485293,0.46833205
28,3.2528021,5.9394426,-0.46648812,-1.2315383,0.4181461
28,4.7218084,-3.4024432,-3.1998208,0.7660063,0.52429825
28,4.997382,-5.476713,-4.44685,1.046701,0.5370518
28,4.1597567,3.1780815,-3.3921928,-2.311245,0.5233902
28,2.0893228,0.13729484,-0.7149498,-0.9716702,0.50593853
28,3.5519848,0.24148916,-2.6941204,-1.647335,0.53698045
28,2.8706021,7.02543,-1.155778,-2.7494605,0.43007877
28,3.6336713,8.028777,-1.3624204,-1.9613644,0.39791253
28,3.2571104,3.8250551,-0.4573848,-1.6635454,0.4781221
28,4.2472405,3.0067463,0.49803844,-0.82178086,0.45552957
28,4.4147944,7.2514253,-0.66832507,-1.1464623,0.3926756
28,2.6410224,2.0345464,-1.0841745,-0.8840064,0.49000126
29,2.2530696,2.7195046,0.44715273,-1.3234693,0.4799045
29,3.897923,6.0089474,-1.6541706,-2.5552619,0.4506403
29,5.6563787,7.010378,-4.49404,-2.9430618,0.45169628
29,3.2419903,8.20635,-0.9466902,-3.378209,0.42684335
29,3.7927454,9.1261215,-2.3877614,-3.846196,0.41761607
29,2.897364,4.125815,-1.712735,-2.7321262,0.5067748
29,3.1767085,-0.026916008,-1.9755735,-0.5690651,0.5187943
29,2.2833688,5.272057,2.1340368,-1.8304523,0.44975552
29,3.6851075,-2.2178004,-2.9590356,-0.3654146,0.5355755
29,3.7001157,5.0475984,0.412195,-2.4095435,0.46096826
29,2.1221125,4.232717,0.6810261,-2.524979,0.47844648
29,3.303353,5.1374474,-0.19628309,-3.158719,0.476664
29,2.6304898,1.7440759,-0.6560281,-2.1220894,0.5277741
29,1.8980998,6.411267,-1.7205907,-2.7024894,0.4518107
29,3.3948817,3.8378692,-0.67509806,-1.3249577,0.47465146
29,2.3501396,7.2966175,2.166941,-2.767241,0.44736856
30,3.6763675,-3.3150666,-2.965071,0.093123816,0.54073626
30,2.1635592,2.0068712,-0.14879672,-1.4101799,0.50326926
30,4.9945693,0.89741224,-1.7600311,-0.56451124,0.5213576
30,3.0407336,4.113897,0.27635077,-1.7998425,0.46758795
30,3.1219764,1.2879118,-0.84899527,-1.6367943,0.52980614
30,3.603705,9.090266,1.6004406,-2.5695052,0.4110225
30,1.6350931,2.8572261,1.0111228,-1.7700998,0.4851785
30,3.6411905,5.2835746,-0.45730373,-2.1401799,0.45277038
30,5.337232,9.906452,-3.5735927,-2.4108157,0.3757774
30,2.9709144,4.412911,-0.9519658,-2.5187712,0.49135637
30,1.358589,0.42702046,0.8259201,-1.6207463,0.5094215
30,1.5448912,1.6364655,0.43993452,-2.3749967,0.5235459
30,2.9712687,6.9205685,0.7501513,-3.1917071,0.45037785
30,3.5177834,4.2121463,0.4297578,-1.392176,0.4540199
30,4.3704777,5.4140897,-3.9473593,-4.21519,0.513555
30,2.0871153,4.208577,1.2906444,-1.833815,0.459821
31,1.4488829,6.919318,0.9722564,-2.8643744,0.4486531
31,3.4582212,-1.5261893,-2.932901,-0.19555242,0.53764135
31,3.98142,5.8557105,-3.847928,-2.3762481,0.47975317
31,4.3527646,0.85345966,-2.0843992,-0.5543152,0.5272915
31,4.8289695,-1.6268562,-4.2497687,-1.4608626,0.57816434
31,4.305565,6.20179,0.5566306,-1.3892031,0.42191857
31,2.8724732,6.0992537,-1.39623,-2.398246,0.45082125
31,2.800231,4.6643934,0.44563833,-1.9018337,0.45729887
31,5.82886,9.12873,-3.7789536,-1.4681144,0.3741207
31,4.91914,7.680006,-0.3091249,-1.314869,0.39799896
31,2.9632056,9.091114,-1.3829825,-1.8959112,0.38624874
31,1.9525205,3.0490568,-0.25513825,-2.9388676,0.52835584
31,3.2036023,9.505516,-0.11034185,-2.5741382,0.3980823
31,2.9947965,0.48511022,-0.90589786,-0.9426717,0.52363414
31,2.9116662,5.708751,-1.1303726,-2.764018,0.46417567
31,4.9351506,5.96212,-2.296479,-1.5457036,0.43722442
32,2.7005167,5.968923,-1.1013997,-2.4697323,0.4542741
32,1.9890627,5.2138996,-0.13145891,-2.4909492,0.46643212
32,1.9293854,7.967831,2.1072392,-2.842029,0.43758968
32,5.4955735,3.8882685,-4.3419614,-0.9236456,0.50954384
32,2.725864,-1.4074963,-2.385184,-0.7372078,0.54459745
32,2.1764708,3.9590511,-0.02819854,-2.483938,0.5000927
32,3.750097,8.730905,-0.6350957,-2.1632538,0.3989026
32,3.2062314,-1.5344528,-2.01194,-0.25458342,0.53696674
32,2.208097,2.638207,-1.225773,-2.2812538,0.5326254
32,3.8695426,3.863935,-3.187588,-2.8060985,0.53610045
32,2.9289174,7.209371,-0.23332511,-1.959544,0.41889766
32,3.7757132,3.6027558,-0.77604926,-1.3462986,0.48841825
32,1.8182088,2.9793324,-0.290301,-1.9812212,0.5114531
32,5.324382,11.615034,-2.7191865,-3.6740174,0.37946814
32,3.5462704,4.4080944,-3.202128,-2.1162112,0.5105806
32,4.3098125,1.4384092,-3.842513,-2.359412,0.56506765
33,6.2306776,0.2334502,-4.7569337,1.0256279,0.5366892
33,2.9551218,-0.6874619,-0.7692621,-1.2778201,0.54549223
33,4.7004676,-1.4858342,-3.3490255,-0.4407053,0.56547135
33,1.910763,5.993498,0.97448343,-0.41817003,0.40691975
33,3.9788337,-0.7773448,-1.4501768,-0.43794936,0.54312295
33,3.7209554,4.1026497,-0.26015696,-0.2585683,0.4437478
33,1.5225023,5.7944007,1.8949435,-1.9014248,0.4467002
33,2.3367238,7.1440396,0.55609626,-3.0143163,0.44437706
33,2.768985,9.771914,2.453357,-1.2288142,0.38742954
33,4.3346376,9.378549,-2.7161663,-1.5596435,0.3724784
33,4.653981,-1.8042135,-3.1746535,0.47071072,0.55091965
33,4.045366,-2.6855392,-3.3499768,0.47058225,0.5524442
33,1.523088,1.8729469,0.72687465,-1.9475143,0.5132445
33,4.3382654,-2.3072076,-3.9579496,-0.74122244,0.5783315
33,3.2379594,-2.7133443,-2.5769892,-0.36326548,0.5585353
33,3.5102038,2.9067283,-2.7195826,-0.6370791,0.50752324
34,5.14582,-1.7554927,-4.100592,0.04689861,0.5733124
34,4.4802504,9.900731,-1.17876,-2.7144444,0.3929224
34,3.6175873,4.421833,-1.0701348,-1.6188002,0.48199132
34,3.3058512,5.0927253,-2.279685,-3.4239888,0.51162165
34,1.740557,8.298446,2.3646824,-1.7974674,0.4172704
34,5.13279,3.602196,-2.8676112,-0.06482556,0.487737
34,3.0047562,8.756192,1.7859879,-2.6706688,0.4222041
34,2.8897815,8.091526,-1.6160303,-2.720602,0.41870654
34,3.0985978,-0.20970514,-1.0787587,-0.9455778,0.54278165
34,2.8165023,9.731063,1.3439124,-2.9083776,0.410086
34,2.9284325,7.6364694,1.1095219,-2.0716553,0.42102203
34,2.2109137,6.204275,1.1347975,-1.8030088,0.43343827
34,3.1821952,3.6556532,-1.8843454,-2.7172222,0.536108
34,4.139743,-0.31839803,-3.9499085,-1.2938864,0.5764405
34,3.7439117,5.9855323,-0.8846558,-1.5375838,0.43356344
34,4.0541425,-1.3047159,-3.209751,0.3231699,0.5507831
35,3.7831807,-0.10125612,-3.4024873,-2.1391306,0.5906046
35,2.744955,-3.0828745,-1.3633236,0.9261907,0.52270573
35,2.483372,7.0874844,0.6499985,-3.2438755,0.45173064
35,3.974476,0.74968463,-1.743591,-0.33882353,0.5388586
35,2.2698479,8.857555,1.3676296,-1.8847158,0.40650168
35,4.463811,-2.8698115,-3.8449721,-0.111584686,0.5833208
35,1.6670036,3.9588532,-0.2450485,-2.3920991,0.5068921
35,4.1208096,4.828264,-0.0463506,-0.4008494,0.4319316
35,1.7349173,3.4317021,0.70947886,-2.2796717,0.505965
35,2.1358616,-1.7942483,-0.7360143,0.15868537,0.51792157
35,3.2960076,9.24586,1.3577923,-2.0937912,0.40244246
35,1.1869227,7.3570147,1.8589927,-2.9790683,0.44717884
35,3.5088818,7.444076,-1.117773,-1.0404962,0.39564097
35,5.6354823,5.606203,-2.1164093,-0.0050495644,0.4241844
35,2.4089344,9.282217,-0.35672495,-3.0572603,0.41158476
35,2.4168472,3.167024,1.370175,-1.5344344,0.4778848
36,4.133392,8.247144,-2.0918877,-0.8987975,0.38532263
36,2.5685976,5.5346546,-0.18807365,-1.5949048,0.4447193
36,2.4143813,1.7709098,-2.6590798,-2.284804,0.565356
36,5.417025,7.2984357,-2.713793,-0.6101504,0.4042956
36,2.469136,3.6703315,-0.6265873,-2.037801,0.5166279
36,2.8060281,8.517959,0.9599246,-2.5007558,0.4180142
36,3.5340106,9.684686,-0.5799534,-2.9569468,0.4060761
36,3.0796378,6.9409866,-0.91502476,-2.7914624,0.4443511
36,4.916644,9.7254305,0.45330736,-0.99030566,0.36910272
36,1.9213275,1.8203232,-0.44610158,-1.9274373,0.5373216
36,2.867268,1.5040121,-1.022515,-0.87071514,0.53083915
36,3.8402593,6.31577,-1.790663,-1.4659591,0.43912163
36,4.1679535,8.604029,-2.775175,-3.7866988,0.44517103
36,1.8176342,5.1153855,1.2848983,-2.5665123,0.47000733
36,2.0770628,6.631581,1.5658144,-2.7596347,0.453931
36,2.696764,6.4371877,-0.99503887,-2.077647,0.44050786
37,4.87694,1.306523,-4.0366874,0.34091172,0.55198383
37,4.2437134,1.7906873,-1.3476361,0.03596955,0.51348984
37,3.8014936,-0.9824695,-2.608037,-1.1766744,0.584317
37,4.933601,1.8228186,-3.873779,0.48843318,0.53793454
37,3.986458,8.366448,-0.4563957,-1.5298481,0.39993852
37,3.4694612,6.5615506,-0.7734251,-3.290155,0.46595344
37,3.2772954,8.860717,-1.0413225,-2.4613638,0.4091976
37,2.0368476,2.799804,0.9957795,-1.9703071,0.5075021
37,4.9227815,7.593993,-3.8922343,-2.294458,0.4506433
37,4.1115727,3.720703,-3.4245465,-1.8593335,0.5523643
37,1.9229997,1.5855817,-0.45933998,-1.2953207,0.5285739
37,1.121489,3.0808287,0.3407431,-1.826447,0.5045252
37,2.3819714,8.829886,-1.920311,-4.2520733,0.44456524
37,4.894432,-3.3321683,-4.039955,0.9070339,0.5862938
37,1.6353818,1.8096672,1.0618601,-1.8554884,0.51392967
37,3.17992,4.221855,-2.0057974,-0.44272134,0.48556098
38,5.101717,2.405304,-3.2532663,0.24594183,0.53426707
38,2.3981287,5.7291512,0.27586228,-1.8249402,0.44379365
38,2.174557,7.649257,-0.11537143,-2.2680829,0.42617515
38,2.3960633,6.3634024,0.10361411,-3.181762,0.46500292
38,2.7693603,4.9449854,-1.1235627,-3.390215,0.5144813
38,1.0849497,5.1268287,1.1335332,-2.5826147,0.46864653
38,2.1965199,2.56306,-1.9963633,-1.6766206,0.5468788
38,1.7663074,7.5056286,1.4272316,-3.0140605,0.4457728
38,1.9556434,7.5752516,-0.6911285,-3.469433,0.44970715
38,3.2269144,10.556393,2.930777,-1.136246,0.3757603
38,2.5444021,5.6619086,-1.1427583,-2.4432948,0.47775316
38,2.7335095,2.5648153,-2.460361,-1.9180043,0.56070125
38,3.001008,8.208362,0.27694014,-3.2301583,0.43760726
38,3.0762494,4.8676114,-3.116341,-0.86167055,0.49559996
38,4.5638165,-3.670203,-4.079154,0.7666818,0.59526217
38,4.096523,4.508894,-0.48943335,-0.7971214,0.4613399
39,2.7757933,6.806906,-0.9213237,-1.9605614,0.43373924
39,4.8956294,10.34356,-3.4510336,-1.7170088,0.37499514
39,4.2904825,8.686369,-3.115789,-2.8609488,0.4335064
39,2.5459588,4.765673,2.3201983,-1.489263,0.4486325
39,2.2461643,3.3066366,0.25404894,-1.8884807,0.51556426
39,2.1146579,0.25227678,-1.7205808,-1.7304738,0.57031703
39,1.8186706,3.9485922,1.4781146,-2.4808872,0.48649195
39,3.6468215,5.3401666,-1.2107649,-0.60767096,0.44851398
39,3.4084957,8.936219,-0.44399145,-1.6755332,0.39731193
39,5.369449,6.7378654,-4.563982,-2.037234,0.4934023
39,2.7888882,5.9277754,1.1699234,-1.2425933,0.425464
39,2.2173054,8.168187,1.7617259,-2.8553708,0.4352722
39,1.7961427,4.1285233,0.46065453,-2.8463988,0.5082868
39,2.2269454,8.221603,2.1218514,-2.5601604,0.42958072
39,4.0239334,1.1600478,-2.9767513,-0.8887316,0.5752471
39,3.384053,-1.8490437,-2.2747142,-0.44539943,0.5807706
40,2.6120412,2.930091,1.020076,-0.5560749,0.462294
40,4.3943453,10.329528,-0.5855382,-2.4997525,0.3958727
40,4.8287106,9.889891,-2.3675034,-2.3893986,0.3994027
40,1.9241136,4.677395,1.0128615,-1.6412416,0.4573939
40,2.7668872,5.8527503,-1.8446784,-2.2548323,0.48597783
40,2.5004146,2.2314668,-1.5075095,-2.040307,0.5606871
40,6.1017294,10.410843,-3.6723793,-0.20575485,0.35109255
40,2.2665398,4.9066477,0.8940231,-1.953947,0.4613131
40,3.7205112,7.9039903,-2.9166765,-2.6045587,0.44801396
40,4.062723,4.545892,-0.30873707,-1.7818301,0.48591065
40,3.3724122,7.8955846,-0.43497062,-1.274519,0.40389153
40,2.6419022,5.8654375,1.3530675,-1.8256956,0.44528943
40,3.9599843,11.340983,-2.6282306,-3.6566525,0.39962217
40,1.1405182,-0.36941564,0.75148624,-1.2548025,0.52531165
40,2.8661153,8.556105,1.8157405,-2.0900857,0.4190393
40,3.397194,4.602856,-0.67610645,-1.991663,0.49589854
41,3.8877854,-1.7401953,-2.298276,1.1080643,0.55928004
41,3.1175437,4.1932745,-1.6861593,-1.3021332,0.51874846
41,3.8529527,5.7165203,2.4517465,-0.25695246,0.406868
41,4.798199,9.613743,1.0589914,-1.7418636,0.3984
41,1.6564164,6.877147,-0.5334329,-1.8812371,0.43258923
41,2.1729064,4.2998657,-1.7415397,-2.8870492,0.5427829
41,5.271211,9.8501215,-3.202875,-0.40413287,0.36629596
41,3.6321065,6.262474,0.9151844,-0.71597993,0.41251102
41,1.5522043,3.0196702,0.72555035,-2.0816717,0.51745653
41,2.5236785,9.24251,2.005671,-1.4318651,0.3990669
41,3.2274837,5.3716273,-2.0170393,-2.1346288,0.5050425
41,5.134075,9.50739,-4.320867,-2.4777553,0.42838138
41,2.8607955,3.5371215,-0.21225217,-1.4776173,0.51339
41,1.9105575,4.5425706,1.0715151,-1.7332314,0.46278882
41,2.9651284,7.453197,-1.4558135,-1.8830259,0.42747217
41,1.8265911,3.242781,0.11316765,-1.7440548,0.5174768
42,3.1198697,0.21643752,0.5256743,0.08950898,0.49853563
42,2.4609084,7.678238,-2.3757873,-3.2279124,0.46522874
42,4.392127,-2.607682,-2.9012961,1.0718684,0.5844289
42,4.0197597,10.166703,-0.14795189,-1.2394994,0.38037142
42,3.208251,7.5084085,-1.7578154,-1.5925791,0.42797205
42,2.961243,-0.0021547389,-1.5797956,-0.81133986,0.56940144
42,1.9330114,7.913088,0.07686949,-2.1945567,0.42787528
42,3.5795426,3.455686,-0.41921103,-0.76427543,0.50083023
42,5.006907,0.25014883,-2.7430544,1.0668089,0.56002724
42,4.814451,0.32177046,-3.8770256,1.1430671,0.5735862
42,4.83452,4.1731033,-1.1148387,-0.12579426,0.47822937
42,2.5087285,0.9300387,0.4799075,-0.787272,0.5179033
42,4.359854,7.4519863,-2.6233227,-2.7548146,0.46919507
42,1.8620921,6.978177,1.4198272,-1.7154945,0.43153086
42,3.5651622,-0.22244059,-2.4355674,0.12477924,0.5710286
42,2.5053253,9.972698,2.6857958,-2.6564858,0.409147
43,2.1933248,1.8271085,-0.15391845,-1.4877672,0.5432698
43,3.7968884,6.8690243,-0.5772011,-1.1696818,0.42552286
43,1.7816724,3.447141,2.3485985,-1.2200884,0.45377105
43,5.5038958,9.772115,-3.373616,-2.2186143,0.41667655
43,4.0861864,0.22577363,-2.8855417,-0.26822108,0.5877686
43,5.986111,7.563798,-4.438056,-0.57147294,0.45838967
43,4.057755,9.802996,-2.7206595,-2.7651834,0.4169575
43,4.78578,10.492168,-3.7874389,-2.7829776,0.41378626
43,4.7189336,1.618477,-2.1874435,-0.6059378,0.57956874
43,4.0268664,6.6405706,0.77842027,-0.13022882,0.3974846
43,1.6560036,6.953016,0.96213067,-3.3200574,0.4642955
43,4.166489,7.552677,-0.9759092,-1.8178385,0.4345297
43,2.5753555,9.602078,1.8937463,-1.2421383,0.39423603
43,4.6775446,6.703759,1.5900807,-0.80161923,0.42024425
43,4.5405645,-1.9016258,-1.0950485,1.3877203,0.5406718
43,2.9312499,5.4173365,1.6463562,-1.7376691,0.4551476
44,2.8294387,2.387089,-2.4149492,0.11427266,0.53688806
44,4.404535,11.67703,1.0064601,-2.7278254,0.3940162
44,4.340699,7.962499,1.7671021,-0.54253334,0.39849794
44,4.5011196,0.15591492,-4.0361114,0.32483032,0.59997785
44,2.8309398,2.99957,-2.5637329,-1.6182394,0.5731281
44,4.0806723,-2.5058267,-2.4706936,1.1482211,0.57981205
44,4.2524004,5.7876687,-2.7738438,-0.4349453,0.48499325
44,3.5181708,-0.80396974,-2.0125127,0.43484065,0.56924146
44,6.2064986,10.636849,-4.341349,-0.3516852,0.37586865
44,2.7323382,-1.2539465,-0.30401078,0.42931697,0.5270809
44,3.0429127,10.969547,0.10041824,-2.0507545,0.38887104
44,3.710875,9.326758,0.18692134,-3.03335,0.43294933
44,2.7478397,10.89405,0.77452046,-2.5715535,0.40139684
44,1.9100053,5.9686165,2.3857617,-1.3807701,0.43550324
44,2.6841447,3.1120412,-0.8157278,-0.5478781,0.5134195
44,4.504876,7.659027,-0.9108529,-1.4197336,0.42976594
45,1.9675678,5.357003,2.6684036,-1.7047418,0.45481026
45,5.475982,4.1911883,-4.307312,0.74060285,0.5448599
45,4.5228376,10.031963,-2.5444894,0.045685254,0.36685008
45,5.3235536,8.099006,0.64272445,0.36419722,0.38097784
45,4.038113,7.524197,-0.7945873,-0.60240585,0.41019997
45,3.9144475,4.1309505,-1.6197507,-1.124001,0.5305302
45,3.7515137,3.9562833,-0.9978785,-0.6041381,0.5096839
45,5.0682783,9.342939,-2.1570618,0.44330335,0.37033665
45,4.2801547,12.156564,-1.3664478,-2.7110555,0.3918444
45,4.307372,10.662455,0.39415765,-0.15773025,0.3596235
45,0.51997524,4.2877216,0.13088098,-2.3542573,0.49863586
45,4.091579,10.159427,-0.13483167,-1.1177032,0.38938916
45,4.4801383,-0.08387929,-2.6559734,1.4854004,0.55932575
45,2.1964185,4.45446,-0.1131349,-1.4360522,0.49207717
45,3.839709,0.12657388,-3.0739927,1.0839119,0.5700075
45,2.3923743,2.2447453,1.5341961,-1.0993961,0.48104644
46,2.7782147,5.461243,-0.7766651,0.2989998,0.4380588
46,3.84291,10.562545,-0.7313654,-0.5134862,0.37298134
46,1.9628386,3.0100367,0.95893687,-1.3734028,0.49523982
46,2.0298736,9.097097,-1.5665685,-1.6934439,0.41137308
46,2.3803444,-0.8195469,-0.33171186,-0.07945663,0.5382867
46,2.884655,11.618921,0.70125777,-3.1799483,0.40734097
46,3.768238,7.129155,-2.4886289,-2.5487983,0.48925
46,4.730345,9.592279,-2.8701956,-1.4679097,0.41339067
46,4.133858,9.14278,0.18158169,-1.5110357,0.41511384
46,3.218891,8.057577,-1.6900766,0.29542723,0.39613956
46,4.4727907,8.842756,-1.8349829,-0.64175045,0.40383974
46,3.8296075,6.5987144,0.3683539,-1.9623268,0.45980817
46,3.6894836,0.027907163,-0.67439175,0.9040156,0.5189868
46,2.9519353,9.739862,0.62663233,-1.6752365,0.40821344
46,3.4045439,0.30961546,-1.863428,-0.6352782,0.5845482
46,2.7290115,5.166813,1.3182063,-2.0540438,0.4739492
47,3.1950233,6.5891657,1.59931,-1.4123074,0.44311067
47,2.4269257,7.3184433,-0.03806379,-3.0203815,0.46688813
47,2.3757384,-2.458065,0.023067098,0.43856922,0.53253996
47,3.6162658,6.6720386,-0.4128913,-1.5281848,0.45360824
47,2.2809403,4.291957,1.7325958,-0.83080107,0.44529954
47,2.2719047,4.067432,2.6108968,-0.69435453,0.4375387
47,0.78755295,3.0788016,1.0902722,-1.7544469,0.49294636
47,2.8912673,2.4477339,1.6555946,0.029235784,0.44750366
47,1.4957277,1.675981,2.357989,-1.1535774,0.4669295
47,3.8499253,4.953722,-0.25163293,0.42404434,0.45097113
47,3.898646,6.923304,0.7042577,-1.115876,0.43769178
47,2.343306,4.14819,-0.49163625,-0.8569289,0.500089
47,4.2594085,9.709773,0.19195606,-1.8503436,0.41862157
47,1.3240048,-1.6407001,-0.0951745,-0.4724507,0.54041713
47,1.8404723,1.9631122,0.57807523,-0.3951469,0.4856046
47,1.4908016,2.1678472,0.73213303,-0.9949031,0.49718896
48,3.6285474,11.576726,0.7996459,-0.9673928,0.38421354
48,4.037922,7.2865443,1.3541043,-0.014399489,0.40367848
48,2.6760142,7.2296,1.2083384,-0.97359,0.42452866
48,3.0224686,-2.5435836,-2.2291708,0.1257612,0.5987358
48,2.6477022,2.672698,-1.816351,-0.42988867,0.55276024
48,1.8564322,7.8404703,2.5666242,-1.6252767,0.4308711
48,4.968664,11.96519,-1.9248374,-1.9153521,0.3981611
48,4.1297903,9.569604,-0.8084169,-0.57425314,0.39918423
48,3.3774686,2.6925232,1.2138178,-0.2596381,0.4739748
48,3.3566895,11.895403,-1.4862369,-2.967719,0.40986082
48,2.1108394,2.0521588,1.673496,-1.1158441,0.4800042
48,3.923384,7.494593,-1.2587224,-0.82563466,0.43522176
48,2.6450346,6.3649206,1.0623238,-1.2710623,0.4410378
48,1.4566985,2.0249538,1.2528971,-1.1158236,0.48878235
48,4.392059,9.575398,-2.8932643,-1.8625939,0.4303959
48,3.4111576,0.8076836,-1.1844637,0.6373581,0.537641
49,3.6442537,3.764811,-2.1523774,-0.71712625,0.5601013
49,5.1897664,11.012475,-3.7921991,-1.7471424,0.41824058
49,1.6143812,5.5711207,1.0692953,-2.6321602,0.48358
49,4.141691,12.153255,-3.0872085,-1.2466986,0.38586688
49,3.3545263,9.164632,-2.5748281,-2.7745368,0.45505497
49,3.8858716,9.16491,0.06291285,-1.9122597,0.432936
49,3.7903955,6.9920697,-0.025854684,-1.4490933,0.45379847
49,2.5083792,6.4731674,0.433157,-0.85160595,0.4316195
49,1.5765805,-0.1644637,2.4648297,0.009080695,0.4485148
49,2.367487,9.733362,2.5955157,-2.8515584,0.4294212
49,2.6892633,8.147706,-1.3431633,-1.8808634,0.44213194
49,3.025474,7.5299735,-0.9807303,-1.809376,0.45059633
49,3.942328,4.093627,0.74498814,0.023745853,0.46469197
49,2.8783147,9.791041,-0.5020584,-1.6261272,0.41479495
49,3.9460537,5.238106,-2.104195,-1.0927436,0.5246361
49,2.6855628,11.737471,1.852044,-2.4153638,0.4005693
50,2.382306,6.5684056,-0.09462681,-1.90162,0.46300864
50,1.7462957,9.431204,2.2858062,-2.0878174,0.42019275
50,1.1631881,4.7980475,1.9762784,-2.4522467,0.47951835
50,3.2950404,1.9310063,-2.6916003,1.2646332,0.5440038
50,4.4701295,6.47317,-0.38495302,0.49974343,0.4288865
50,1.803833,9.191669,-0.11417796,-1.2997997,0.41606146
50,1.5676891,4.080183,2.3993087,-1.5253294,0.45819923
50,3.1307175,5.793202,-2.165444,-0.5150552,0.5006632
50,1.137469,10.205001,1.9816003,-3.1232772,0.42133012
50,3.2039,8.4844265,-2.8039577,0.2960326,0.42170718
50,2.8831382,8.870597,-0.6298402,-1.0977901,0.41983297
50,4.8392673,7.8848295,-2.8163419,0.52558804,0.43930468
50,2.0843709,6.7394013,2.4211125,-1.5418026,0.4449079
50,1.7125419,-1.1720273,1.3418034,-0.21532503,0.50175154
50,3.1178381,-0.7156118,-2.6966083,0.54851955,0.5907763
50,4.135284,9.089789,0.99335265,-1.9885945,0.44009078
51,2.0774176,-0.61222875,-0.9267563,-0.32949525,0.5605458
51,2.182534,1.0259408,-0.699104,-0.5232699,0.5506712
51,3.5692954,9.673821,-2.3834023,-0.73128456,0.4116495
51,5.221761,9.771993,-3.9253483,-1.269566,0.44692272
51,2.4216795,9.502473,1.3674953,-1.9613049,0.42913702
51,2.7127883,7.081145,1.5723948,-1.6843107,0.4552223
51,4.7619705,11.20296,-3.0271716,0.07161247,0.38472673
51,1.0897156,4.3389635,0.66550016,-1.8243139,0.48846313
